"god";"region";"rayon";"oktmo";"okato";"kladr";"dolya_per_person";"avg_income";"dolya_no_public_transport";"dtp_per_km";"roads_dencity_km_ga"
2016;Брянская область;Красногорский район;"15634000";"15234000000";"3201500000000";0.0007347538574578;15806.2;;0.035870865759021084;0.002320397990312263
2016;Брянская область;Мглинский район;"15636000";"15236000000";"3201600000000";0.0007239113487025;18524.8;0.036000000000000004;0.02712288823511359;0.004403711758480051
2016;Брянская область;Навлинский район;"15638000";"15238000000";"3201700000000";0.0010400029714370612;19305.0;0.025;0.07088607594936709;0.0019632987395125055
2016;Брянская область;Новозыбковский район;"15720000";"15420000000";"3200000400000";0.0009665197556638;17419.7;0.008;0.2983293447442851;0.001693117478745271
2016;Брянская область;Новозыбковский район;"15720000";"15420000000";"3200000400000";0.0009665197556638;17419.7;0.008;0.2983293447442851;0.0441168744678904
2016;Брянская область;Новозыбковский район;"15720000";"15420000000";"3200000400000";0.0009665197556638;17419.7;0.008;0.4428697902943696;0.001140530781459343
2016;Брянская область;Новозыбковский район;"15720000";"15420000000";"3200000400000";0.0009665197556638;17419.7;0.008;0.4428697902943696;0.029718347335056305
2016;Брянская область;Новозыбковский район;"15720000";"15420000000";"3200000400000";0.0009665197556638;19775.1;0.008;0.2983293447442851;0.001693117478745271
2016;Брянская область;Новозыбковский район;"15720000";"15420000000";"3200000400000";0.0009665197556638;19775.1;0.008;0.2983293447442851;0.0441168744678904
2016;Брянская область;Новозыбковский район;"15720000";"15420000000";"3200000400000";0.0009665197556638;19775.1;0.008;0.4428697902943696;0.001140530781459343
2016;Брянская область;Новозыбковский район;"15720000";"15420000000";"3200000400000";0.0009665197556638;19775.1;0.008;0.4428697902943696;0.029718347335056305
2016;Брянская область;Погарский район;"15642000";"15242000000";"3201900000000";0.000841852074564;18409.5;0.027999999999999997;0.04148557782217356;0.004231097245081255
2016;Брянская область;Почепский район;"15644000";"15244000000";"3202000000000";0.0018331805682859762;22857.2;0.04;0.31551271237015066;0.0012093461843497362
2016;Брянская область;Рогнединский район;"15646000";"15246000000";"3202100000000";0.0001505117399157;25190.3;0.055999999999999994;0.005302226763720976;0.0017941230211234256
2016;Брянская область;Севский район;"15648000";"15248000000";"3202200000000";0.0013266118333775537;24879.9;0.015;0.08244022875855225;0.0019975627931585176
2016;Брянская область;Сельцо;"15725000";"15425000000";"3200000200000";0.0004188857638681;18505.4;;0.09186352073943854;0.023035065582902716
2016;Брянская область;Стародубский район;"15501000";"15250000000";"3202300000000";0.0008655964746616;22052.3;0.003;0.06873567919281547;0.002727283090410573
2016;Брянская область;Стародубский район;"15501000";"15250000000";"3202300000000";0.0008655964746616;22052.3;0.003;0.06873567919281547;0.2209387971024002
2016;Брянская область;Стародубский район;"15501000";"15250000000";"3202300000000";0.0008655964746616;22052.3;0.003;0.1614481457211413;0.0011611260986189437
2016;Брянская область;Стародубский район;"15501000";"15250000000";"3202300000000";0.0008655964746616;22052.3;0.003;0.1614481457211413;0.0940635038640057
2016;Брянская область;Стародубский район;"15501000";"15250000000";"3202300000000";0.0008655964746616;22302.3;0.003;0.06873567919281547;0.002727283090410573
2016;Брянская область;Стародубский район;"15501000";"15250000000";"3202300000000";0.0008655964746616;22302.3;0.003;0.06873567919281547;0.2209387971024002
2016;Брянская область;Стародубский район;"15501000";"15250000000";"3202300000000";0.0008655964746616;22302.3;0.003;0.1614481457211413;0.0011611260986189437
2016;Брянская область;Стародубский район;"15501000";"15250000000";"3202300000000";0.0008655964746616;22302.3;0.003;0.1614481457211413;0.0940635038640057
2016;Брянская область;Суземский район;"15652000";"15252000000";"3202400000000";0.0005793742757822;17194.2;0.01;0.035419125477445156;0.0018972314764471197
2016;Брянская область;Суражский район;"15654000";"15254000000";"3202500000000";0.0005219433691444;22170.8;0.015;0.020579661297261426;0.005167630968440649
2016;Брянская область;Трубчевский район;"15656000";"15256000000";"3202600000000";0.0006318026478275;22134.5;0.006999999999999999;0.057879504463908285;0.0020622080768649426
2016;Брянская область;Унеченский район;"15658000";"15258000000";"3202700000000";0.0011083095508575545;23897.7;0.0175;0.08281573498964803;0.004112153560840038
2016;Владимирская область;Владимир;"17605000";"17205000000";"3300200000000";0.0067655261922514014;25348.1;0.002;0.6597845601436265;0.006061793289583946
2016;Владимирская область;Вязниковский район;"17610000";"17210000000";"3300300000000";0.0018968763845813026;20669.9;0.009000000000000001;0.21339563862928349;0.002862008398791002
2016;Владимирская область;Гороховецкий район;"17615000";"17215000000";"3300400000000";0.0018035516093229745;23102.0;0.042;0.12149532710280374;0.002161834528740277
2016;Владимирская область;Гусь-Хрустальный район;"17620000";"17220000000";"3300500000000";0.0021468334207044608;23816.3;0.042;0.13744605773084814;0.0014599409028604557
2016;Владимирская область;Камешковский район;"17625000";"17225000000";"3300600000000";0.0024640383590836443;26211.6;0.047;0.18611669734414948;0.0036499500252771488
2016;Владимирская область;Киржачский район;"17630000";"17230000000";"3300700000000";0.0022782581680733183;28642.3;0.016;0.17667134896945125;0.004387077508001864
2016;Владимирская область;Ковровский район;"17635000";"17235000000";"3300800000000";0.006690997566909975;20801.3;0.011000000000000001;0.5421530479896238;0.0021144142167617377
2016;Владимирская область;Кольчугинский район;"17640000";"17240000000";"3300900000000";0.0012343600965045167;25685.2;0.0092;0.17036654888960995;0.003311054459722777
2016;Владимирская область;Меленковский район;"17642000";"17242000000";"3301000000000";0.0013256738842244808;21258.9;0.039;0.0955819905836286;0.0021198421725814923
2016;Владимирская область;Муромский район;"17644000";"17244000000";"3301100000000";0.013725123214174309;18833.3;0.012;0.6351039372874331;0.0035730125519240464
2016;Владимирская область;Петушинский район;"17646000";"17246000000";"3301200000000";0.0031783622086501307;32086.5;0.022000000000000002;0.29960345525842635;0.004024231822778147
2016;Владимирская область;Радужный;"17737000";"17537000000";"3300000200000";;;;;
2016;Владимирская область;Селивановский район;"17648000";"17248000000";"3301300000000";0.0014380530973451327;21499.1;0.054000000000000006;0.07242339832869081;0.0025862876326462982
2016;Владимирская область;Судогодский район;"17652000";"17252000000";"3301500000000";0.004120699997391962;22657.3;0.0364;0.3831231870475227;0.001902187672202342
2016;Владимирская область;Суздальский район;"17654000";"17254000000";"3301600000000";0.003188731618912161;22589.1;0.0106;0.2607879924953096;0.0036037863421230563
2016;Владимирская область;Юрьев-Полский район;"17656000";"17256000000";"3301700000000";0.0011031283588844262;23474.1;0.018000000000000002;0.09301216583687673;0.0022028305706080966
2016;Волгоградская область;Быковский;"18604000";"18204000000";"3400300000000";0.001154068090017311;18970.0;0.131;0.07714065433486549;0.0011404156810721033
2016;Волгоградская область;Волгоград;"18602000";"18202000000";"3400200000000";0.07554354501903943;22671.7;0.001;1.3417693723366197;0.003990579725430668
2016;Волгоградская область;Волжский;"18710000";"18410000000";"3400000200000";0.0009417900145717;29388.4;0.0;0.5299499507493796;0.02530799422424503
2016;Волгоградская область;Городищенский;"18605000";"18205000000";"3400400000000";0.001380158967707606;26095.9;0.0;0.39674952777621164;0.0009592325999158
2016;Волгоградская область;Даниловский;"18606000";"18206000000";"3400500000000";0.0004715710051199;19264.5;0.162;0.021270130264896468;0.0011115464583297272
2016;Волгоградская область;Дубовский;"18608000";"18208000000";"3400600000000";0.0016165426194726029;19497.4;0.026000000000000002;0.21838034273683385;0.0006998974769676
2016;Волгоградская область;Еланский;"18610000";"18210000000";"3400700000000";0.0008880994671403;19894.3;0.0;0.04470938716420306;0.0022643420487966346
2016;Волгоградская область;Жирновский;"18612000";"18212000000";"3400800000000";0.0003745692453678;23174.5;0.011000000000000001;0.028873917228103944;0.0017493408402897272
2016;Волгоградская область;Иловлинский;"18614000";"18214000000";"3400900000000";0.0011710305068460246;24012.2;0.005;0.17939282932349096;0.0005231771676633
2016;Волгоградская область;Калачевский;"18616000";"18216000000";"3401000000000";0.000977697430316;21213.0;0.01;0.18250689088820132;0.0006872835823391
2016;Волгоградская область;Камышинский;"18618000";"18218000000";"3401100000000";0.0024390850942034394;26491.7;0.039;0.25634319416476425;0.0010729601345844243
2016;Волгоградская область;Киквидзенский;"18620000";"18220000000";"3401200000000";0.0004852896572642;20493.3;0.031;0.034482758620689655;0.0011203399652308286
2016;Волгоградская область;Клетский;"18622000";"18222000000";"3401300000000";0.0006774685259414;22183.2;0.06;0.08759124087591241;0.000385355370785
2016;Волгоградская область;Котельниковский;"18624000";"18224000000";"3401400000000";0.0007909666157539;35679.9;0.012;0.08956146106633586;0.0009328347107664
2016;Волгоградская область;Котовский;"18626000";"18226000000";"3401500000000";0.0006023905392981;23940.2;0.006;0.05700570265787697;0.0013635582111857136
2016;Волгоградская область;Кумылженский;"18646000";"18246000000";"3401600000000";0.0009023008672114;19567.0;0.005;0.025644677837169443;0.0023730877336288142
2016;Волгоградская область;Ленинский;"18630000";"18230000000";"3401700000000";0.0012470055458930858;20031.8;0.013999999999999999;0.512129401117182;0.0002853626526738
2016;Волгоградская область;Михайловский;"18720000";"18420000000";"3400000400000";0.0012306094339196603;25647.2;0.0;0.10009182736455463;0.00295487106017192
2016;Волгоградская область;Нехаевский;"18634000";"18234000000";"3401900000000";0.0010972933430870519;21774.8;0.038;0.13686131577403096;0.0005021671926935
2016;Волгоградская область;Николаевский;"18636000";"18236000000";"3402000000000";0.0007688707628535;21122.2;0.002;0.018945634266886325;0.0035328079712253664
2016;Волгоградская область;Новоаннинский;"18638000";"18238000000";"3402100000000";0.0012365306482953543;21548.0;0.024;0.07095792915632486;0.001921004882558946
2016;Волгоградская область;Новоникольевский;"18640000";"18240000000";"3403400000000";0.001178967224711153;19455.6;0.049;0.06281407035175879;0.0016840858122117378
2016;Волгоградская область;Октябрьский;"18642000";"18242000000";"3402200000000";0.0009773260359656;22931.9;0.073;0.06279434850863422;0.0008357233008053
2016;Волгоградская область;Ольховский;"18643000";"18243000000";"3402300000000";0.0006768571267415;22853.4;0.001;0.0556070427724781;0.0006690228269214
2016;Волгоградская область;Палласовский;"18645000";"18245000000";"3402400000000";0.0004915816640039;21328.8;0.024;0.036258159690371605;0.0004462389446124
2016;Волгоградская область;Руднянский;"18647000";"18247000000";"3402500000000";0.0006349609499016;20229.8;0.01;0.03795066413662239;0.00135365615592475
2016;Волгоградская область;Светлоярский;"18649000";"18249000000";"3402600000000";0.0012265925259628751;23250.8;0.0;0.13361045614901132;0.0010574567905587717
2016;Волгоградская область;Серафимовичский;"18650000";"18250000000";"3402700000000";0.0005484769217788;20719.3;0.019;0.03310414972217115;0.0009082856189434
2016;Волгоградская область;Средне-ахтубенский;"18651000";"18251000000";"3402800000000";0.00171875258226049;22447.1;0.0;0.32663317209048576;0.001626847032927734
2016;Волгоградская область;Старополтавский;"18652000";"18252000000";"3402900000000";0.0006383997446401;20463.3;0.028999999999999998;0.03403289787940918;0.0008649004140619
2016;Волгоградская область;Суровикинский;"18653000";"18253000000";"3403000000000";0.001108259449370042;20280.2;0.034;0.17017465060756015;0.0006569057563882
2016;Волгоградская область;Урюпинский;"18654000";"18254000000";"3403100000000";0.002279010685197639;22484.2;0.075;0.06947608200455581;0.002537843642239199
2016;Волгоградская область;Фроловский;"18656000";"18256000000";"3403200000000";0.0037018580479817754;19062.1;0.1;0.23339317454102584;0.0006836725707124
2016;Волгоградская область;Чернышковский;"18658000";"18258000000";"3403300000000";0.0015144822363854357;19429.1;0.09699999999999999;0.16494845360824742;0.0004724087325809
2016;Вологодская область;Бабаевский район;"19505000";"19205000000";"3500200000000";0.001154270801967279;31302.1;0.034;0.023580069124784414;0.0010563937318337567
2016;Вологодская область;Бабушкинский район;"19508000";"19208000000";"3500300000000";0.0004215851602024;22220.1;0.0929;0.011706860052790908;0.0005503511450338
2016;Вологодская область;Белозерский район;"19510000";"19210000000";"3500400000000";0.0017012366681934175;24959.1;0.1438;0.055626872784594536;0.0008658698229292
2016;Вологодская область;Вашкинский район;"19612000";"19212000000";"3500500000000";0.0011459676264145538;22857.0;0.95;0.026648899649220684;0.0010409154376110653
2016;Вологодская область;Великоустюгский район;"19514000";"19214000000";"3500600000000";0.0014050838488348753;23820.2;0.0203;0.06252030003765388;0.0016211734198318143
2016;Вологодская область;Верховажский район;"19516000";"19216000000";"3500700000000";0.0017608329505435615;22861.1;0.07429999999999999;0.039182282793867124;0.0013794011002309968
2016;Вологодская область;Вожегодский район;"19518000";"19218000000";"3500800000000";0.0012754245821306304;22000.6;0.026099999999999998;0.03739421328825789;0.0008834079030381
2016;Вологодская область;Вологодский район;"19520000";"19220000000";"3500100000000";0.009111530470254094;27195.0;0.03;0.31297059170970526;0.003357441303205375
2016;Вологодская область;Вытегорский район;"19622000";"19222000000";"3500900030651";0.001537403406562285;31438.3;0.135;0.02811066624308986;0.001033352761629518
2016;Вологодская область;Грязовецкий район;"19524000";"19224000000";"3501000000000";0.0017322068923600559;28667.4;0.0274;0.06722490666206737;0.001687128209829601
2016;Вологодская область;Кадуйский район;"19526000";"19226000000";"3501100000000";0.0009413979759944;30305.4;0.026000000000000002;0.02737850672754864;0.0017911985594830611
2016;Вологодская область;Кирилловский район;"19628000";"19228000000";"3501200000000";0.000993443274389;24593.4;0.039599999999999996;0.01835985312117503;0.0015145925523572584
2016;Вологодская область;Кичменгско-Городецкий район;"19530000";"19230000000";"3501300000000";0.0008619628124615;21014.6;0.1;0.02151529082121127;0.0009215160790278
2016;Вологодская область;Междуреченский район;"19532000";"19232000000";"3501400000000";0.0005377307761248;31040.4;0.0482;0.013927576996319331;0.0005943544435763
2016;Вологодская область;Никольский район;"19634000";"19234000000";"3501500000000";0.0007918440067307;19466.1;0.1741;0.029202407897518868;0.0007328089820443
2016;Вологодская область;Нюксенский район;"19536000";"19236000000";"3501600000000";0.0012630612010563784;35294.7;0.0045000000000000005;0.0325732887248352;0.0006535176397642
2016;Вологодская область;Сокольский район;"19538000";"19238000000";"3501700000000";0.0015635787678187061;23704.6;0.018799999999999997;0.10595844049341131;0.0017557126792243439
2016;Вологодская область;Сямженский район;"19540000";"19240000000";"3501800000000";0.0010974271430313376;25672.3;0.28;0.031512604368565574;0.0007230416511059
2016;Вологодская область;Тарногский район;"19542000";"19242000000";"3501900000000";0.0014718614718614719;25894.8;0.10300000000000001;0.04091456077015644;0.0008027837565256
2016;Вологодская область;Тотемский район;"19546000";"19246000000";"3502000000000";0.0010066526610644257;26990.0;0.0;0.04357711355048728;0.0006439742261364
2016;Вологодская область;Усть-Кубинский район;"19548000";"19248000000";"3502100000000";0.0003817279552106;22890.9;;0.019096116380945608;0.0006428137158367
2016;Вологодская область;Устюженский район;"19550000";"19250000000";"3502200000000";0.0019157088122605363;22311.2;0.0072;0.09705882352941177;0.0009554345123846
2016;Вологодская область;Харовский район;"19552000";"19252000000";"3502300000000";0.0007534762654976;23631.2;0.0161;0.017994438442104813;0.00171536642784817
2016;Вологодская область;Чагодощенский район;"19554000";"19254000000";"3502400000000";0.00192508221705302;23388.0;0.0594;0.09382329833336206;0.0010613284352421885
2016;Вологодская область;Череповецкий район;"19656000";"19256000000";"3502500000000";0.012957646281663661;29631.9;0.0388;0.36255066304305755;0.0018420162938267834
2016;Вологодская область;Шекснинский район;"19658000";"19258000000";"3502600000000";0.0016494721689059501;26698.5;0.064;0.19855595667870035;0.0010955042675106729
2016;Воронежская область;Бобровский район;"20604000";"20204000000";"3600300000000";0.0022781299524564183;22145.2;0.0;0.1925330693960442;0.0026726038675089774
2016;Воронежская область;Богучарский район;"20605000";"20205000000";"3600400000000";0.0014903952307352617;20771.0;;0.1157804474842791;0.002139655626902061
2016;Воронежская область;Борисоглебский;"20710000";"20206000000";"3600500000000";0.0010072386887095258;22566.2;;0.20804438280166435;0.00262964016602111
2016;Воронежская область;Бутурлиновский район;"20608000";"20208000000";"3600600000000";0.0013224127634160908;19679.2;0.0064;0.10178952960941708;0.0033749825493056516
2016;Воронежская область;Верхнемамонский район;"20610000";"20210000000";"3600700000000";0.0020300869293633857;20901.0;;0.15081206140570855;0.0019221907183575573
2016;Воронежская область;Верхнехавский район;"20611000";"20211000000";"3600800000000";0.0012281994595922379;25329.9;;0.07234144952236717;0.0033097625798671248
2016;Воронежская область;Воробьевский район;"20612000";"20212000000";"3600900000000";0.001277916387756344;20365.9;;0.11456628287163913;0.001483465815151566
2016;Воронежская область;Воронеж;"20602000";"20202000000";"3600200000000";0.029855962455378318;20964.2;;2.0832608445581964;0.0029194309084383525
2016;Воронежская область;Грибановский район;"20613000";"20213000000";"3601000000000";0.0013065490772497142;22450.3;;0.09352349510955289;0.002121912178355253
2016;Воронежская область;Калачеевский район;"20615000";"20215000000";"3601100000000";0.0011152486626467308;21378.8;;0.11161559350168383;0.0025101740196784047
2016;Воронежская область;Каменский район;"20617000";"20217000000";"3601200000000";0.0007551240560949;22454.6;;0.02471315092674316;0.00565997942137888
2016;Воронежская область;Кантемировский район;"20619000";"20219000000";"3601300000000";0.0007505773672055;21862.9;0.0;0.05104044034457426;0.0021697092312588247
2016;Воронежская область;Каширский район;"20620000";"20220000000";"3601400000000";0.0028205234559707994;25635.0;;0.21794871794871795;0.002942840973401245
2016;Воронежская область;Лискинский район;"20621000";"20221000000";"3601500000000";0.00149210675526465;28588.4;0.0;0.0723519214416403;0.010199091621473954
2016;Воронежская область;Нижнедевицкий район;"20623000";"20223000000";"3601600000000";0.0020429009193054137;26088.2;0.0007;0.06319640906609103;0.0050280963624524935
2016;Воронежская область;Нововоронеж;"20727000";"20427000000";"3600000300000";0.0014895100462698865;43921.9;;0.23039215686274508;0.04422284847171038
2016;Воронежская область;Новоусманский район;"20625000";"20225000000";"3601700000000";0.0022380718150516476;27332.3;0.0027;0.28584890295371995;0.005084772931846565
2016;Воронежская область;Новохоперский район;"20627000";"20227000000";"3601800000001";0.0013621480026195154;21189.7;;0.09012131715771231;0.002474695488076857
2016;Воронежская область;Ольховатский район;"20629000";"20229000000";"3601900000000";0.0009125277017338;21869.1;;0.0841346133272559;0.00238869967177885
2016;Воронежская область;Острогожский район;"20631000";"20231000000";"3602000000000";0.001655205364913059;24212.9;0.0;0.1615589541234004;0.003508587533026317
2016;Воронежская область;Павловский район;"20633000";"20233000000";"3602100000000";0.0017070979335130278;22945.2;0.0023;0.1784372570315959;0.0028234147429232336
2016;Воронежская область;Панинский район;"20635000";"20235000000";"3602200000000";0.001727447216890595;20711.1;;0.09933774834437085;0.0032520956285719124
2016;Воронежская область;Петропавловский район;"20637000";"20237000000";"3602300000000";0.0010775862068965517;20598.0;;0.046625766871165646;0.0024793287863761645
2016;Воронежская область;Поворинский район;"20639000";"20239000000";"3602400000000";0.001390390854317936;21208.7;;0.13096623748732691;0.003189513695133005
2016;Воронежская область;Подгоренский район;"20641000";"20241000000";"3602500000000";0.000804958544635;21794.2;0.0049;0.04508566213890657;0.0028195513004736265
2016;Воронежская область;Рамонский район;"20643000";"20243000000";"3602600000000";0.0024227007056115803;27755.6;;0.1069804778094598;0.005906046532768124
2016;Воронежская область;Репьевский район;"20645000";"20245000000";"3602700000001";0.0006978367062107;21256.0;;0.0437375745526839;0.0026937289134043806
2016;Воронежская область;Россошанский район;"20647000";"20247000000";"3602800000000";0.001393414508660607;27052.1;0.0022;0.14005602056704566;0.003930407294329112
2016;Воронежская область;Семилукский район;"20649000";"20249000000";"3602900000000";0.001489433867661589;23408.8;0.0002;0.12535683066869213;0.0050933711719559965
2016;Воронежская область;Таловский район;"20651000";"20251000000";"3603000000000";0.0014153371075656203;21906.3;;0.07793679899195559;0.0036956158078668973
2016;Воронежская область;Терновский район;"20654000";"20254000000";"3603100000000";0.0008287578990987;19870.8;;0.05055292259083728;0.0022759468730000074
2016;Воронежская область;Хохольский район;"20656000";"20256000000";"3603200000000";0.0018512285425782565;22432.4;;0.07488087134104833;0.0050618866468188336
2016;Воронежская область;Эртильский район;"20658000";"20258000000";"3603300000000";0.0012901006278489722;19513.3;0.0;0.06224066390041494;0.0033063293570492727
2016;Еврейская автономная область;Биробиджанский район;"99605000";"99205000000";"7900100000000";0.009053712892835379;26747.0;0.0;0.4523706079210573;0.0005174944038943
2016;Еврейская автономная область;Ленинский район;"99610000";"99210000000";"7900200000000";0.001204291657543245;27887.3;0.0;0.05137785934803565;0.0007056621262925
2016;Еврейская автономная область;Облученский район;"99620000";"99220000000";"7900300000000";0.002180566182096404;38223.1;0.0023;0.13888889095446033;0.0003086995458991
2016;Еврейская автономная область;Октябрьский район;"99625000";"99225000000";"7900400000000";0.0006995103427601;23720.1;0.0004;0.025735294117647058;0.0004223812363347
2016;Еврейская автономная область;Смидовичский район;"99630000";"99230000000";"7900500000000";0.0023656776263031275;36347.0;0.0003;0.11924009995062172;0.0008448385753729
2016;Забайкальский край;Агинский район;"76602000";"76202000000";"7512900000000";0.0037644844420916417;20967.3;0.019;0.3892944183458915;0.000270793791338
2016;Забайкальский край;Акшинский район;"76503000";"76203000000";"7500200000000";0.0004888913031669;22306.5;;0.04339440822014681;0.0002789572779693
2016;Забайкальский край;Александрово-Заводский район;"76504000";"76204000000";"7500300000000";0.0003217710277367;21716.7;0.187;0.024642681864992577;0.0002844808524282
2016;Забайкальский край;Балейский район;"76606000";"76206000000";"7500400000000";0.000518120585749;25701.1;0.017;0.05022469102060368;0.0007703256378003
2016;Забайкальский край;Борзинский район;"76609000";"76209000000";"7500500000000";0.0004616417659896;35109.7;0.006999999999999999;0.24376731301939059;0.0002039912210316
2016;Забайкальский край;Газимуро-Заводский район;"76610000";"76210000000";"7500600000000";0.0006749535969402;41988.1;;0.0637619564005635;0.000130749011878
2016;Забайкальский край;Дульдургинский район;"76611000";"76211000000";"7513000000000";0.0018126045733407696;22499.6;0.0219;0.06770833333333333;0.0005343932132062
2016;Забайкальский край;Забайкальский район;"76612000";"76212000000";"7500700000000";0.0007532070142403;40272.0;;0.26644463286063486;0.0002286029683632
2016;Забайкальский край;Каларский район;"76515000";"76215000000";"7500800000000";0.0001840942562592;49028.6;0.0116;0.005691519899360885;0.0000929762901781
2016;Забайкальский край;Калганский район;"76618000";"76218000000";"7500900000000";0.0010311271508667912;35486.5;;0.1340033483712489;0.0003694306977905
2016;Забайкальский край;Карымский район;"76620000";"76220000000";"7501000000000";0.0007183908045977;35711.0;0.027999999999999997;0.09642654120974928;0.0006606831986285
2016;Забайкальский край;Краснокаменский район;"76621000";"76221000000";"7501100000000";0.0005122176505164;32793.7;;0.3875476643291183;0.0002954442530018
2016;Забайкальский край;Красночикойский район;"76622000";"76222000000";"7501200000000";0.000493083139296;29242.6;0.001;0.030816642274198648;0.0002064287213314
2016;Забайкальский край;Кыринский район;"76624000";"76224000000";"7501300000000";0.0004347310595582;26846.6;0.017;0.039970928459569864;0.0001714824521535
2016;Забайкальский край;Могойтуйский район;"76625000";"76225000000";"7513100000000";0.0011053935582237468;24808.9;;0.08953380841763198;0.0005166314066865
2016;Забайкальский край;Могочинский район;"76626000";"76226000000";"7501400000000";0.0005047445992328;49858.9;0.76;0.08503401360544217;0.00011610072172
2016;Забайкальский край;Нерчинский район;"76628000";"76228000000";"7501500000000";0.0006219588043757;23305.3;0.039;0.0944706879038714;0.0006621578248262
2016;Забайкальский край;Нерчинско-Заводский район;"76530000";"76230000000";"7501600000000";0.0005225479437738;34018.3;0.0055000000000000005;0.04128819209744659;0.0002681567675796
2016;Забайкальский край;Оловяннинский район;"76632000";"76232000000";"7501700000000";0.0004929683541704;31731.7;0.04190000000000001;0.05647944559320252;0.0010471875514049505
2016;Забайкальский край;Ононский район;"76634000";"76234000000";"7501800000000";0.0009041591320072;20446.4;0.27649999999999997;0.043206912473081935;0.0006950075007816
2016;Забайкальский край;Петровск-Забайкальский район;"76636000";"76236000000";"7501900000000";0.0011117762764046865;30804.1;0.141;0.12828947368421054;0.0003393595704422
2016;Забайкальский край;пос. Горный;"76785000";"76585000000";"7500000200000";0.0001799532121648;;;;
2016;Забайкальский край;Приаргунский район;"76538000";"76238000000";"7502000000000";0.0004427390791027;24485.9;0.11900000000000001;0.044215179882416994;0.0007850586356516
2016;Забайкальский край;Сретенский район;"76640000";"76240000000";"7502100000000";0.0002753872633391;24491.1;0.032799999999999996;0.020895003056008978;0.0003648793241142
2016;Забайкальский край;Тунгиро-Олекминский район;"76642000";"76242000000";"7502200000000";0.0007437709185571;32226.3;0.11;0.06134969612307384;0.000007606265714
2016;Забайкальский край;Тунгокоченский район;"76544000";"76244000000";"7502300000000";0.0005098572399728;26982.1;0.031;0.05625878963109142;0.0000414586693326
2016;Забайкальский край;Улетовский район;"76646000";"76246000000";"7502400000001";0.0012140506124210867;25493.7;0.04;0.12809564919916763;0.0002172990511293
2016;Забайкальский край;Хилокский район;"76647000";"76247000000";"7502500000000";0.0005909754571369;36595.7;0.012;0.06913379594127371;0.0003315881832385
2016;Забайкальский край;Чернышевский район;"76648000";"76248000000";"7502600000000";0.0006075518697409;39030.5;0.011000000000000001;0.071505181005127;0.0004322789028849
2016;Забайкальский край;Чита;"76701000";"76401000000";"7500000100000";0.0014768120397532518;39348.1;;0.6891928243671204;0.01396629190623537
2016;Забайкальский край;Читинский район;"76650000";"76250000000";"7500100000000";0.0006893963186237;25725.9;0.0009;0.06447453143198995;0.0008886815022684
2016;Забайкальский край;Шелопугинский район;"76652000";"76252000000";"7502700000000";0.0008470388932025;21308.2;0.025;0.093676810524919;0.0002935010622023
2016;Забайкальский край;Шилкинский район;"76654000";"76254000000";"7502800000000";0.0006532417119958;30469.3;0.0301;0.08083948698017877;0.001059006369678421
2016;Ивановская область;Верхне-Ландеховский район;"24602000";"24202000000";"3700200000000";0.001924721984602224;16606.5;0.0219;0.05531653453480434;0.0025984603594761905
2016;Ивановская область;Вичугский район;"24601000";"24201000000";"3700300000000";0.0032141867553338874;13002.4;0.055;0.22943037697719168;0.002519835762646603
2016;Ивановская область;Гаврилово-Посадский район;"24603000";"24203000000";"3700400000000";0.0008036597428289;17616.7;0.08;0.042735041020157856;0.003218128282998839
2016;Ивановская область;Заволжский район;"24605000";"24205000000";"3700500000000";0.0006360513929526;17642.1;0.015;0.02994908710031363;0.002907675373987533
2016;Ивановская область;Иваново;"24701000";"24401000000";"3700000100000";0.0018602185634106299;27716.0;;1.0998258656041662;0.06491476049797788
2016;Ивановская область;Ивановский район;"24607000";"24207000000";"3700100000000";0.0036619421465830656;27010.9;0.019;0.2770579960493211;0.00460224573631372
2016;Ивановская область;Ильинский район;"24609000";"24209000000";"3700600000000";0.0009360009360009;16551.6;0.092;0.0350109409190372;0.0016321428571428572
2016;Ивановская область;Кинешемский район;"24611000";"24211000000";"3700700000000";0.004710940358580315;19544.1;0.02;0.24718021834092477;0.0026328426878563928
2016;Ивановская область;Комсомольский район;"24613000";"24213000000";"3700800000000";0.001239218796470705;24272.4;0.0025;0.08843296399185017;0.0023561083143619358
2016;Ивановская область;Кохма;"24706000";"24207504000";;0.0011982824618047465;16756.7;;0.3813559260391635;0.07492063613164993
2016;Ивановская область;Лежневский район;"24614000";"24214000000";"3700900000000";0.0019190788421557653;22185.9;0.023;0.0995850622406639;0.00467938733519449
2016;Ивановская область;Лухский район;"24615000";"24215000000";"3701000000000";0.0002381519409383;19027.0;0.025;0.009203865494302953;0.00227508300494967
2016;Ивановская область;Палехский район;"24617000";"24217000000";"3701100000000";0.0020502306509482316;16798.8;0.039;0.06980802792321117;0.0033603096410978186
2016;Ивановская область;Пестяковский район;"24619000";"24219000000";"3701200000000";0.0008215576733487;18114.3;0.0;0.029638411917304416;0.0015072188991873542
2016;Ивановская область;Приволжский район;"24620000";"24220000000";"3701300000000";0.001479168378667105;21321.1;0.008;0.13105205096557523;0.004564184564633491
2016;Ивановская область;Пучежский район;"24621000";"24221000000";"3701400000000";0.0007814535035165;18130.7;0.02;0.027846533601721825;0.004119296612376131
2016;Ивановская область;Родниковский район;"24623000";"24223000000";"3701500000000";0.0008296050487393;15945.4;0.0127;0.08120649939469338;0.003706331159765331
